CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000531A,41-2A-011,002+0.569,005+0.056,S-531,11,2.487,1359.8,3381.8226,,RAVALLI,ROARING LION RD,S-531,Secondary,2.2,618.090909090909,1537.1920909090907
C000085A,16-3-037,006+0.550,006+0.656,N-85,10,0.106,29017.0,3075.802,,GALLATIN,JACKRABBIT LN,MT-85,NI-NHS,2.0,14508.5,1537.901
C001816A,47-1C-059,000+0.000,000+0.492,U-1816,16,0.492,10009.75,4924.797,,SILVER BOW,ELIZABETH WARREN DR,,Urban,3.2,3128.046875,1538.9990624999998
C000081A,14-3-016,013+0.534,014+0.856,P-81,2,1.317,467.5,615.6975,,FERGUS,,MT-81,Primary,0.4,1168.75,1539.2437499999999
C000283A,29-2-005,000+0.000,003+0.417,S-283,5,3.422,450.0,1539.9,,MADISON,PONY RD,S-283,Secondary,1.0,450.0,1539.9
C033110A,928296T,000+0.000,008+0.555,L-33-110,1,8.555,36.0,307.98,,MUSSELSHELL,,,,0.2,180.0,1539.9
C000080A,08-5-012,035+0.639,046+0.074,P-80,6,10.424,177.5,1850.26,,CHOUTEAU,,MT-80,Primary,1.2,147.91666666666669,1541.8833333333334
C000215A,51-1-007,009+0.055,015+0.187,S-215,5,6.143,251.0,1541.893,,TOOLE,KEVIN HWY,S-215,Secondary,1.0,251.0,1541.893
C001810A,47-1C-056,001+0.198,001+0.373,U-1810,1,0.176,1752.4,308.4224,,SILVER BOW,GRAND AVE,,Urban,0.2,8762.0,1542.1119999999999
C024255A,090315Y,000+0.000,002+0.062,L-24-255,1,2.062,149.66666666666666,308.6126666666666,,LAKE,,,,0.2,748.3333333333333,1543.0633333333328
C000011A,A-020,016+0.619,019+0.910,N-11,22,3.283,2068.5,6790.885499999999,,PARK,SECOND ST,US-89,NI-NHS,4.4,470.1136363636363,1543.3830681818179
C000096A,20-1-011,000+0.320,000+0.511,P-96,1,0.191,1616.4,308.73240000000004,,GRANITE,FRONT ST,,Primary,0.2,8082.0,1543.662
C025534A,25-6-009,000+0.000,010+0.085,L-25-534,4,10.085,122.5,1235.4125000000001,,LEWIS AND CLARK,,,,0.8,153.125,1544.265625
C000052A,24-2-009,016+0.435,026+0.012,P-52,80,9.558,2587.25,24728.9355,,LAKE,S SHORE RD,MT-35,Primary,16.0,161.703125,1545.55846875
C000236A,14-2-002,021+0.783,023+0.428,S-236,2,1.645,376.5,619.3425,,FERGUS,WINIFRED HWY,S-236,Secondary,0.4,941.25,1548.3562499999998
C000023A,09-2A-022,000+0.370,001+0.195,N-23,10,0.498,6220.0,3097.56,,CUSTER,MAIN ST,MT-59,NI-NHS,2.0,3110.0,1548.78
C000059A,34-1-003,020+0.555,024+0.884,P-59,15,4.008,1159.5,4647.276,,PARK,,US-89,Primary,3.0,386.5,1549.0919999999999
C025045A,25-7B-066,000+0.721,001+0.220,L-25-45,1,0.499,621.0,309.879,,LEWIS AND CLARK,,,,0.2,3105.0,1549.395
C025613A,25-6-011,000+0.000,006+0.198,L-25-613,2,6.198,100.0,619.8000000000001,,LEWIS AND CLARK,,,,0.4,250.0,1549.5
C006543A,32-3A-335,000+0.000,001+0.375,L-32-923,7,1.375,1578.4,2170.3,,MISSOULA,,,,1.4,1127.4285714285716,1550.214285714286
C001002A,56-4A-114,004+0.380,004+0.699,U-1002,15,0.319,14579.0,4650.701,,YELLOWSTONE,RIMROCK RD,,Urban,3.0,4859.666666666667,1550.2336666666667
C101208A,56-4A-269,000+0.000,000+0.926,L-56-3035,16,0.926,5358.75,4962.2025,,YELLOWSTONE,,,,3.2,1674.609375,1550.68828125
C000205A,16-3-014,019+0.890,019+0.962,N-205,2,0.072,8620.5,620.6759999999999,,GALLATIN,FRONTAGE RD,S-205,Secondary,0.4,21551.25,1551.6899999999998
C000024A,32-4-002,025+0.131,026+0.774,N-24,19,1.635,3607.25,5897.85375,,MISSOULA,,MT-200,NI-NHS,3.8,949.2763157894738,1552.0667763157896
C000324A,01-5-003,019+0.553,034+0.714,S-324,4,15.025,82.66666666666667,1242.0666666666668,,BEAVERHEAD,,S-324,Secondary,0.8,103.33333333333333,1552.5833333333335
C000031A,53-2-001,035+0.898,045+0.153,P-31,6,9.24,201.75,1864.17,,VALLEY,,MT-24,Primary,1.2,168.125,1553.4750000000001
C000053A,56-4A-029,002+0.207,002+0.437,N-53,9,0.231,12105.5,2796.3705,,YELLOWSTONE,27TH ST,MT-3,NI-NHS,1.8,6725.277777777777,1553.5391666666667
C000205A,16-1-022,010+0.963,013+0.726,S-205,18,2.809,1992.25,5596.2302500000005,,GALLATIN,FRONTAGE RD,S-205,Secondary,3.6,553.4027777777777,1554.508402777778
C056726A,56-4A-266,008+0.179,010+0.048,L-56-726,24,1.869,3993.25,7463.38425,,YELLOWSTONE,,,,4.8,831.9270833333334,1554.8717187500001
C011002A,060572P,000+0.000,025+0.701,L-11-2,5,25.701,60.5,1554.9105,,DAWSON,,,,1.0,60.5,1554.9105
C000005A,24-2-006,090+0.970,093+0.347,N-5,47,2.353,6212.25,14617.424250000002,,LAKE,,MT-200/US-93,NI-NHS,9.4,660.8776595744681,1555.0451329787236
C000007A,41-2-002,033+0.549,037+0.911,N-7,60,4.366,4274.5,18662.466999999997,,RAVALLI,,US-93,NI-NHS,12.0,356.2083333333333,1555.2055833333332
C025300A,25-3-009,001+0.158,011+0.275,L-25-300,1,10.116,30.75,311.067,,LEWIS AND CLARK,,,,0.2,153.75,1555.335
C000015A,22-2-014,175+0.868,181+0.904,I-15,116,6.029,5987.0,36095.623,,JEFFERSON,,I-15,Interstate,23.2,258.0603448275862,1555.8458189655173
C000015A,25-7-001,216+0.293,218+0.976,I-15,39,2.681,4528.0,12139.568000000001,,LEWIS AND CLARK,,I-15,Interstate,7.8,580.5128205128206,1556.354871794872
C068307A,56-4A-135,000+0.498,001+0.005,L-56-1834,22,0.507,13511.25,6850.20375,,YELLOWSTONE,,,,4.4,3070.738636363636,1556.8644886363634
C000005A,24-3-004,037+0.091,042+0.060,N-5,119,5.0,7411.25,37056.25,,LAKE,,MT-200/US-93,NI-NHS,23.8,311.3970588235294,1556.985294117647
C056506A,56-4A-360,000+0.000,000+0.499,L-56-506,6,0.499,3748.2,1870.3518,,YELLOWSTONE,,,,1.2,3123.5,1558.6265
C000012A,A-018,000+0.000,000+0.621,N-12,9,0.621,4519.25,2806.45425,,GALLATIN,TARGHEE PASS HWY,US-20,NI-NHS,1.8,2510.6944444444443,1559.14125
C006485A,32-3A-068,000+0.519,001+0.357,L-32-158,21,0.839,7814.0,6555.946,,MISSOULA,,,,4.2,1860.4761904761904,1560.9395238095237
C005816A,25-7C-076,000+0.713,001+0.023,U-5816,7,0.31,7054.4,2186.864,,LEWIS AND CLARK,BROADWAY,,Urban,1.4,5038.857142857143,1562.0457142857144
C000335A,11-5A-029,001+0.742,005+0.852,S-335,3,4.075,230.0,937.25,,DAWSON,MARSH RD,S-335,Urban,0.6,383.33333333333337,1562.0833333333335
C025009A,25-7B-063,000+0.985,001+0.997,L-25-9,8,1.011,2472.25,2499.4447499999997,,LEWIS AND CLARK,WYLIE DR,,Urban,1.6,1545.15625,1562.1529687499997
C066809A,56-4A-141,000+0.366,000+0.612,L-56-1801,7,0.246,8900.25,2189.4615,,YELLOWSTONE,,,,1.4,6357.321428571429,1563.9010714285714
C000212A,090277S,012+0.984,014+0.478,S-212,8,1.499,1670.3333333333333,2503.8296666666665,,LAKE,,S-212,Secondary,1.6,1043.9583333333333,1564.8935416666666
C000063A,14-8-002,033+0.446,035+0.472,N-63,12,2.037,1844.75,3757.75575,,JUDITH BASIN,,MT-3/US-191,NI-NHS,2.4,768.6458333333334,1565.7315624999999
C000241A,03-4-002,005+0.895,018+0.364,S-241,4,12.437,100.75,1253.02775,,BLAINE,LINCOLN RD,S-241,Secondary,0.8,125.9375,1566.2846874999998
C007406A,34-2A-061,002+0.248,006+0.885,L-34-3,10,4.637,677.0,3139.249,,PARK,N MAIN ST,,Urban,2.0,338.5,1569.6245
C000227A,07-2-010,006+0.350,009+0.608,S-227,4,3.252,386.5,1256.898,,CASCADE,STOCKETT RD,S-227,Secondary,0.8,483.125,1571.1224999999997
C000003A,07-1-002,008+0.456,014+0.380,P-3,30,5.98,1576.4,9426.872000000001,,CASCADE,,MT-200/US-89,NI-NHS,6.0,262.73333333333335,1571.1453333333336
C000052A,24-2-008,006+0.142,016+0.435,P-52,92,10.27,2815.0,28910.05,,LAKE,S SHORE RD,MT-35,Primary,18.4,152.98913043478262,1571.1983695652175
C000089A,01-4-010,000+0.053,000+0.422,P-89,2,0.369,1703.5,628.5915,,BEAVERHEAD,INTERCHANGE ST,BR I-15/MT-41,Primary,0.4,4258.75,1571.47875
C001022A,56-4A-221,001+0.437,001+0.796,N-114,9,0.359,7881.5,2829.4584999999997,,YELLOWSTONE,STATE AVE,,NI-NHS,1.8,4378.611111111111,1571.9213888888887
C000258A,46-2-009,000+1.003,009+0.565,S-258,6,8.584,219.75,1886.3339999999998,,SHERIDAN,RESERVE HWY,S-258,Secondary,1.2,183.125,1571.945
C000075A,14-6A-010,000+0.000,002+0.098,N-75,11,1.861,1860.2,3461.8322000000003,,FERGUS,TRUCK BYPASS,US-191,NI-NHS,2.2,845.5454545454545,1573.5600909090908
C000109A,15-7B-100,002+0.860,002+0.957,N-109,5,0.098,16058.0,1573.684,,FLATHEAD,KALISPELL ALTERNATE RT,ALT US-93,NI-NHS,1.0,16058.0,1573.684
C072125A,07-2A-150,000+0.000,000+0.343,U-5245,4,0.343,3673.6,1260.0448000000001,,CASCADE,17TH AVE S,,Urban,0.8,4592.0,1575.056
C000263A,32-3A-313,000+0.228,000+0.788,U-8123,25,0.56,14066.0,7876.960000000001,,MISSOULA,MULLAN RD,,Urban,5.0,2813.2,1575.3920000000003
C000298A,49-3A-015,000+0.500,000+0.859,S-298,1,0.36,876.0,315.36,,SWEET GRASS,MCLEOD ST,S-298,Secondary,0.2,4380.0,1576.8
C000373A,41-2A-006,002+0.033,004+0.574,S-373,17,2.507,2139.0,5362.473,,RAVALLI,WOODSIDE CUTOFF RD,S-373,Secondary,3.4,629.1176470588235,1577.1979411764705
C000297A,54-1-004,030+0.673,036+0.204,S-297,2,5.646,111.75,630.9405,,WHEATLAND,,S-297,Secondary,0.4,279.375,1577.35125
C229023A,16-1-043,000+0.000,000+0.279,R090E278ONA,1,0.279,1131.0,315.54900000000004,,GALLATIN,,,,0.2,5655.0,1577.7450000000001
C007588A,07-1-019,013+0.845,023+0.303,L-7-588,2,9.458,66.75,631.3215,,CASCADE,,,,0.4,166.875,1578.30375
C000001A,15-4A-014,131+0.918,133+0.919,N-1,92,1.995,14561.0,29049.195000000003,,FLATHEAD,,US-2,NI-NHS,18.4,791.358695652174,1578.7605978260872
C001642A,060049X,000+0.512,001+0.226,L-16-886,4,0.714,1769.0,1263.066,,GALLATIN,,,,0.8,2211.25,1578.8325
C000001A,15-7C-002,120+0.112,120+0.482,N-1,19,0.369,16268.75,6003.16875,,FLATHEAD,,US-2,NI-NHS,3.8,4281.25,1579.78125
C000540A,34-2-007,012+0.158,024+0.759,S-540,33,12.613,827.0,10430.951,,PARK,EAST RIVER RD,S-540,Secondary,6.6,125.30303030303031,1580.4471212121211
C000037A,02-5-001,000+0.000,000+0.144,N-37,1,0.144,2195.75,316.188,,ROSEBUD,,US-212,NI-NHS,0.2,10978.75,1580.9399999999998
C000005A,15-7-002,093+0.528,097+0.787,N-5,85,4.28,6284.25,26896.59,,FLATHEAD,,MT-200/US-93,NI-NHS,17.0,369.6617647058824,1582.1523529411766
C000008A,25-7C-236,045+0.891,046+0.084,N-8,8,0.122,20752.25,2531.7745,,LEWIS AND CLARK,,US-12,NI-NHS,1.6,12970.15625,1582.3590625
C005809A,25-7B-035,001+0.943,002+0.876,U-5809,33,0.934,11184.25,10446.0895,,LEWIS AND CLARK,N MONTANA AVE,,NI-NHS,6.6,1694.5833333333335,1582.7408333333335
C008112A,32-3A-249,001+0.512,001+0.669,U-8112,5,0.157,10086.0,1583.502,,MISSOULA,E MISSOULA HWY-SPEEDWAY AVE,,Urban,1.0,10086.0,1583.502
C081018A,44-5-007,010+0.572,019+0.843,X-81018,8,9.516,266.25,2533.635,,ROSEBUD,,,,1.6,166.40625,1583.5218750000001
C000061A,14-7-002,037+0.259,041+0.485,N-61,13,4.216,976.75,4117.978,,FERGUS,MAIN ST,US-87,NI-NHS,2.6,375.6730769230769,1583.8376923076924
C000001A,27-3-004,010+0.008,012+0.098,N-1,15,2.121,2240.5,4752.1005,,LINCOLN,,US-2,NI-NHS,3.0,746.8333333333334,1584.0334999999998
C000478A,49-2-003,002+0.049,012+0.729,S-478,2,10.669,59.4,633.7386,,SWEET GRASS,RAPELJE RD,S-478,Secondary,0.4,148.5,1584.3464999999999
C000447A,44-8-005,046+0.149,049+0.134,L-44-447,1,2.976,106.5,316.944,,ROSEBUD,,S-447,Secondary,0.2,532.5,1584.72
C000063A,14-8-001,019+0.207,022+0.190,N-63,19,2.943,2047.75,6026.52825,,FERGUS,,MT-3/US-191,NI-NHS,3.8,538.8815789473684,1585.9284868421055
C001020A,56-4A-231,002+0.902,003+0.393,N-113,18,0.492,11610.5,5712.366,,YELLOWSTONE,LAUREL RD,BR I-90,NI-NHS,3.6,3225.1388888888887,1586.7683333333332
C000061A,36-7-002,102+0.289,117+0.951,N-61,18,15.63,365.75,5716.672500000001,,PHILLIPS,MAIN ST,US-87,NI-NHS,3.6,101.59722222222221,1587.9645833333334
C000022A,46-1-003,038+0.521,041+0.161,P-22,7,2.643,841.25,2223.42375,,SHERIDAN,1ST AVE E,MT-5,Primary,1.4,600.8928571428572,1588.1598214285714
C000019A,20-3-002,027+0.682,031+0.599,P-19,15,3.928,1214.0,4768.592,,GRANITE,,MT-1,Primary,3.0,404.6666666666667,1589.5306666666665
C000005A,A-074,073+0.829,077+0.565,N-5,47,3.715,4022.75,14944.516249999999,,LAKE,,MT-200/US-93,NI-NHS,9.4,427.95212765957444,1589.842154255319
C000078A,48-2-006,043+0.641,045+1.123,P-78,24,2.336,3270.5,7639.888,,STILLWATER,3RD ST,MT-78,Primary,4.8,681.3541666666667,1591.6433333333334
C229078A,56-4-075,000+0.000,000+0.361,R090E443OFA,5,0.361,4410.5,1592.1905,,YELLOWSTONE,,,,1.0,4410.5,1592.1905
C032161A,091404U,000+0.000,001+0.556,L-32-161,1,1.556,204.66666666666666,318.46133333333336,,MISSOULA,,,,0.2,1023.3333333333333,1592.3066666666666
C000048A,56-3-004,021+0.848,022+0.692,P-48,1,0.842,378.25,318.4865,,BIG HORN,3RD ST E,BR I-90/MT-47,Primary,0.2,1891.25,1592.4325
C000025A,43-3-007,046+0.507,047+0.030,P-25,2,0.533,1196.75,637.86775,,ROOSEVELT,,MT-13,Primary,0.4,2991.875,1594.669375
C008006A,09-2A-076,001+0.494,002+0.646,U-8006,2,1.152,554.0,638.208,,CUSTER,STREVELL AVE,,Urban,0.4,1385.0,1595.5199999999998
C000014A,44-5-012,270+0.579,270+0.828,P-14,1,0.249,1281.75,319.15575,,ROSEBUD,BROADWAY ST,US-12,Primary,0.2,6408.75,1595.77875
C000001A,15-6-001,075+0.476,077+0.076,N-1,8,1.599,1597.0,2553.603,,LINCOLN,,US-2,NI-NHS,1.6,998.125,1596.001875
C000001A,53-8-001,549+0.177,555+0.153,N-1,38,5.955,2037.6666666666667,12134.305,,VALLEY,,US-2,NI-NHS,7.6,268.11403508771934,1596.6190789473685
C006004A,32-3A-259,000+0.298,000+0.522,L-32-4310,3,0.224,4279.8,958.6752,,MISSOULA,,,,0.6,7133.000000000001,1597.7920000000001
C228396A,25-7-030,000+0.198,000+0.421,R015S192ONA,2,0.223,2867.25,639.39675,,LEWIS AND CLARK,,,,0.4,7168.125,1598.491875
C000026A,42-4-004,000+0.802,002+0.671,P-26,14,1.836,2438.0,4476.168000000001,,RICHLAND,,MT-23,Primary,2.8,870.7142857142858,1598.6314285714288
C005215A,07-2A-217,001+0.515,002+0.010,U-5215,4,0.495,2585.2,1279.674,,CASCADE,13TH ST S,,Urban,0.8,3231.4999999999995,1599.5925
C000238A,14-6A-021,000+0.381,001+0.321,S-238,6,0.935,2053.0,1919.555,,FERGUS,1ST AVE S,,Urban,1.2,1710.8333333333335,1599.6291666666668
C000001A,15-7B-055,123+0.616,124+0.035,N-1,26,0.436,19090.5,8323.458,,FLATHEAD,,US-2,NI-NHS,5.2,3671.25,1600.665
C000503A,15-7A-016,004+0.917,006+0.242,S-503,3,1.323,726.0,960.4979999999999,,FLATHEAD,MERIDIAN RD,,Urban,0.6,1210.0,1600.83
C228972A,32-3-058,000+0.000,000+0.164,R090E096ONA,1,0.164,1952.25,320.16900000000004,,MISSOULA,,,,0.2,9761.25,1600.845
C000060A,07-2A-018,090+0.371,090+1.189,N-60,39,0.817,15283.75,12486.82375,,CASCADE,,US-89,Primary,7.8,1959.4551282051282,1600.8748397435897
C000080A,08-5A-025,002+0.270,002+0.576,P-80,1,0.306,1046.5,320.229,,CHOUTEAU,,MT-80,Primary,0.2,5232.5,1601.1449999999998
C000024A,32-4-002,022+0.364,025+0.131,N-24,30,2.666,3607.25,9616.9285,,MISSOULA,,MT-200,NI-NHS,6.0,601.2083333333334,1602.8214166666667
C000431A,50-4-013,016+0.726,019+0.936,S-431,5,3.226,497.0,1603.322,,TETON,,S-431,Secondary,1.0,497.0,1603.322
C000015A,37-1-010,348+0.018,351+0.934,I-15,32,3.916,2621.0,10263.836,,PONDERA,,I-15,Interstate,6.4,409.53125,1603.7243749999998
C001810A,47-1C-068,000+0.729,001+0.198,U-1810,4,0.469,2736.0,1283.184,,SILVER BOW,GRAND AVE,,Urban,0.8,3420.0,1603.9799999999998
C000303A,08-2-014,000+0.149,000+0.459,L-8-1500,1,0.309,1038.5,320.8965,,CHOUTEAU,,,,0.2,5192.5,1604.4824999999998
C223648A,56-4A-386,000+0.374,000+0.775,L-56-2414,4,0.401,3201.0,1283.601,,YELLOWSTONE,,,,0.8,4001.25,1604.50125
C000447A,44-8-006,049+0.134,051+0.291,L-44-447,3,2.152,447.5,963.0200000000001,,ROSEBUD,,S-447,Secondary,0.6,745.8333333333334,1605.0333333333335
C015233A,15-4A-059,000+0.000,000+0.205,U-2512,1,0.205,1566.25,321.08124999999995,,FLATHEAD,2ND AVE W,,Urban,0.2,7831.25,1605.4062499999998
C000057A,11-5A-019,328+0.476,328+0.832,N-57,7,0.356,6313.5,2247.6059999999998,,DAWSON,,MT-200/MT-3/US-87,NI-NHS,1.4,4509.642857142858,1605.432857142857
C006903A,56-4B-030,000+0.825,002+0.790,U-6903,11,1.965,1797.8,3532.677,,YELLOWSTONE,E RAILROAD ST,,Urban,2.2,817.1818181818181,1605.7622727272726
C000036A,24-1-001,040+0.243,045+0.767,P-36,31,5.552,1793.5,9957.511999999999,,LAKE,,MT-28,Primary,6.2,289.2741935483871,1606.050322580645
C004500A,25-7C-114,000+0.000,000+0.821,L-25-2445,7,0.821,2743.2,2252.1672,,LEWIS AND CLARK,SADDLE DR,,Urban,1.4,1959.4285714285713,1608.690857142857
C000001A,21-4A-015,384+0.409,384+0.934,N-1,6,0.525,3678.0,1930.95,,HILL,,US-2,NI-NHS,1.2,3065.0,1609.125
C000263A,32-3A-036,004+0.522,004+0.738,S-263,3,0.216,4477.0,967.032,,MISSOULA,MULLAN RD,,Urban,0.6,7461.666666666667,1611.72
C029092A,29-6-006,000+0.000,000+0.802,L-29-92,1,0.802,402.0,322.404,,MADISON,,,,0.2,2010.0,1612.02
C228396A,25-7-036,000+0.000,000+0.198,R015S192ONA,1,0.198,1629.0,322.54200000000003,,LEWIS AND CLARK,,,,0.2,8145.0,1612.71
C000013A,16-1-013,096+0.496,097+0.268,P-13,9,0.734,3956.25,2903.8875,,GALLATIN,,MT-87,Primary,1.8,2197.9166666666665,1613.2708333333333
C473009A,05-1-001,006+0.923,008+0.464,X-81027,11,1.541,2304.0,3550.464,,YELLOWSTONE,,,,2.2,1047.2727272727273,1613.8472727272726
C000048A,56-3-005,027+0.675,029+0.706,P-48,2,2.03,318.25,646.0474999999999,,YELLOWSTONE,3RD ST E,BR I-90/MT-47,Primary,0.4,795.625,1615.1187499999996
C068913A,07-2A-276,000+0.000,000+0.448,L-7-2538,1,0.448,721.4,323.1872,,CASCADE,,,,0.2,3606.9999999999995,1615.936
C009204A,38-2-017,000+0.000,018+0.218,L-38-6,1,18.218,17.75,323.3695,,POWDER RIVER,,,,0.2,88.75,1616.8475
C000427A,07-4-002,002+0.636,005+0.249,S-427,1,2.603,124.25,323.42275,,JUDITH BASIN,ORIET RD,S-427,Secondary,0.2,621.25,1617.11375
C228643A,07-2-047,000+0.000,000+0.177,R315W000ONA,1,0.177,1828.0,323.556,,CASCADE,,,,0.2,9140.0,1617.7799999999997
C056596A,56-4A-355,000+0.000,001+0.144,U-1038,9,1.144,2546.0,2912.624,,YELLOWSTONE,62ND ST W,,Urban,1.8,1414.4444444444443,1618.1244444444442
C081003A,07-3-006,027+0.089,038+0.791,X-81003,11,11.715,304.0,3561.36,,CASCADE,,,,2.2,138.18181818181816,1618.8
C000019A,12-1B-003,004+0.416,005+0.573,P-19,21,1.152,5905.5,6803.1359999999995,,DEER LODGE,,MT-1,Primary,4.2,1406.0714285714284,1619.7942857142855
C027246A,059269W,000+0.000,003+0.593,L-27-246,3,3.593,270.6666666666667,972.5053333333334,,LINCOLN,,,,0.6,451.11111111111114,1620.8422222222223
C005219A,07-2A-121,000+0.000,000+0.537,U-5219,11,0.537,6641.25,3566.35125,,CASCADE,38TH ST,,Urban,2.2,3018.7499999999995,1621.06875
C000005A,15-4A-008,125+0.445,125+0.933,N-5,36,0.488,23924.0,11674.912,,FLATHEAD,,MT-200/US-93,NI-NHS,7.2,3322.777777777778,1621.5155555555555
C000042A,53-7-001,056+0.310,058+0.916,P-42,2,2.588,250.66666666666666,648.7253333333333,,VALLEY,,MT-24,Primary,0.4,626.6666666666666,1621.8133333333333
C000001A,21-4A-003,379+0.220,379+0.816,N-1,10,0.597,5438.0,3246.486,,HILL,,US-2,NI-NHS,2.0,2719.0,1623.243
C032025A,091413T,000+0.000,003+0.184,L-32-25,9,3.184,917.6666666666666,2921.8506666666667,,MISSOULA,,,,1.8,509.8148148148148,1623.2503703703703
C000532A,56-4A-043,013+0.650,014+0.623,S-532,14,0.972,4676.25,4545.315,,YELLOWSTONE,1ST AVE,,Urban,2.8,1670.0892857142858,1623.3267857142857
C229166A,02-4-017,000+0.000,000+0.354,R090E510OFA,3,0.354,2751.6,974.0663999999999,,BIG HORN,,,,0.6,4586.0,1623.444
C022250A,22-3-009,003+0.904,008+0.255,X-22250,8,4.462,582.3333333333334,2598.3713333333335,,JEFFERSON,,,,1.6,363.9583333333333,1623.9820833333333
C000503A,15-7B-025,001+0.074,001+0.374,U-6713,5,0.3,5416.0,1624.8,,FLATHEAD,MERIDIAN RD,,Urban,1.0,5416.0,1624.8
C000206A,15-4A-001,005+0.357,009+0.719,S-206,90,4.412,6629.333333333333,29248.618666666665,,FLATHEAD,,S-206,Secondary,18.0,368.2962962962963,1624.923259259259
C000022A,46-1-012,041+0.438,041+0.635,N-22,2,0.196,3318.0,650.328,,SHERIDAN,1ST AVE E,MT-5,Primary,0.4,8295.0,1625.82
C000427A,07-4-002,000+0.000,002+0.636,S-427,1,2.618,124.25,325.2865,,CASCADE,ORIET RD,S-427,Secondary,0.2,621.25,1626.4325
C005220A,07-2A-126,000+0.420,000+0.737,U-5220,7,0.317,7194.2,2280.5614,,CASCADE,FOX FARM RD,,Urban,1.4,5138.714285714286,1628.9724285714287
C000330A,07-1-010,002+0.159,017+0.188,S-330,12,15.287,255.75,3909.65025,,CASCADE,MILLEGAN RD,S-330,Secondary,2.4,106.5625,1629.0209375000002
C000472A,45-2-005,007+0.270,019+0.423,S-472,11,11.943,300.5,3588.8714999999997,,SANDERS,BLUE SLIDE RD,S-472,Secondary,2.2,136.5909090909091,1631.305227272727
C001028A,56-4A-320,000+0.510,001+0.177,U-1028,10,0.667,4891.8,3262.8306000000002,,YELLOWSTONE,HARDIN RD,,Urban,2.0,2445.9,1631.4153000000001
C005201A,07-2A-189,003+0.349,003+0.446,U-5201,2,0.097,6728.0,652.616,,CASCADE,6TH ST SW/NW,,NI-NHS,0.4,16820.0,1631.54
C000486A,15-2-001,020+0.119,022+0.638,S-486,3,2.517,389.0,979.1129999999999,,FLATHEAD,NUCLEUS AVE,S-486,Urban,0.6,648.3333333333334,1631.855
C056503A,56-4A-384,001+0.008,001+0.508,U-1039,19,0.5,12404.0,6202.0,,YELLOWSTONE,GRAND AVE,,Urban,3.8,3264.2105263157896,1632.1052631578948
C001025A,56-4A-208,000+0.233,000+0.599,U-1025,15,0.366,13383.75,4898.4525,,YELLOWSTONE,UNDERPASS AVE,,Urban,3.0,4461.25,1632.8175
C000472A,45-2-010,019+0.423,023+0.486,S-472,3,4.146,236.33333333333334,979.838,,SANDERS,BLUE SLIDE RD,S-472,Secondary,0.6,393.8888888888889,1633.0633333333333
C000254A,28-4-007,061+0.707,067+0.694,S-254,1,5.977,54.666666666666664,326.74266666666665,,MCCONE,,S-254,Secondary,0.2,273.3333333333333,1633.7133333333331
C002695A,39-3-021,000+0.000,000+0.681,L-39-1212,1,0.681,480.2,327.0162,,POWELL,,,,0.2,2401.0,1635.0810000000001
C025223A,25-7A-044,000+0.000,000+0.982,L-25-223,2,0.982,666.4,654.4048,,LEWIS AND CLARK,,,,0.4,1665.9999999999998,1636.012
C000037A,44-8-011,062+0.071,062+0.701,N-37,4,0.63,2078.0,1309.14,,ROSEBUD,,US-212,NI-NHS,0.8,2597.5,1636.425
C056506A,56-4A-354,001+0.004,002+0.002,L-56-506,9,0.998,2958.0,2952.084,,YELLOWSTONE,,,,1.8,1643.3333333333333,1640.0466666666666
C000057A,14-6-006,094+0.079,104+0.655,N-57,37,10.504,1155.5,12137.372,,FERGUS,,MT-200/MT-3/US-87,NI-NHS,7.4,156.14864864864865,1640.1854054054052
C001286A,56-4A-081,001+0.617,001+0.865,L-56-2392,4,0.248,5293.0,1312.664,,YELLOWSTONE,,,,0.8,6616.25,1640.83
C000005A,15-7-003,102+0.688,103+0.552,N-5,33,0.867,12491.75,10830.34725,,FLATHEAD,,MT-200/US-93,NI-NHS,6.6,1892.689393939394,1640.9617045454547
C005098A,15-7C-033,000+0.000,000+0.409,L-15-6472,1,0.409,803.6,328.6724,,FLATHEAD,,,,0.2,4018.0,1643.3619999999999
C000031A,53-2-003,050+0.921,054+0.642,P-31,1,3.735,88.0,328.68,,VALLEY,,MT-24,Primary,0.2,440.0,1643.3999999999999
C008102A,32-3A-155,002+0.502,002+0.777,U-8102,13,0.275,15538.0,4272.950000000001,,MISSOULA,S 3RD ST,,Urban,2.6,5976.153846153846,1643.4423076923078
C000326A,06-6-009,000+0.000,001+0.683,S-326,2,1.683,390.75,657.63225,,CARTER,HULETT RD,S-326,Secondary,0.4,976.875,1644.0806249999998
C000027A,06-1-001,004+0.448,012+0.057,P-27,10,7.616,431.75,3288.2079999999996,,CARTER,,MT-7,Primary,2.0,215.875,1644.1039999999998
C000013A,29-4-010,047+0.988,048+0.801,P-13,10,0.818,4026.6666666666665,3293.813333333333,,MADISON,,MT-87,Primary,2.0,2013.3333333333333,1646.9066666666665
C000028A,05-1-004,090+0.771,094+0.946,P-28,40,4.123,3196.75,13180.20025,,CARBON,,US-212,Primary,8.0,399.59375,1647.52503125
